resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"13	Driving Without Due Care"
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"14	Driver Inexperience"
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"15	Drugs (Illegal)"
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"16	Extreme Fatigue"
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"17	Failing To Signal"
TAS_ENTITY,CONTRIBUTING_FACTOR_1_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,"18	Failing To Yield Right Of Way"
TAS_ENTITY,CONTRIBUTING_FACTOR_2,99a. Research Content,The numeric code that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,CONTRIBUTING_FACTOR_2_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,CONTRIBUTING_FACTOR_3,99a. Research Content,The numeric code that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,CONTRIBUTING_FACTOR_3_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,CONTRIBUTING_FACTOR_4,99a. Research Content,The numeric code that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,CONTRIBUTING_FACTOR_4_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the circumstances or events that the attending police officer perceives to directly contribute to a traffic collision. Up to four different contributing factors per entity are recorded.,Refer to Contributing Factor.
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",00-unknown
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",01-front end
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",02-windshield
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",03-front left corner
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",04-front right corner
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",05-rear end
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",06-rear left corner
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",07-rear right corner
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",08-left side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",09-right side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",10-left front quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",11-right front quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",12-left rear quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",13-right rear quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",14-tires
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",15-left side & top 16-right side & top
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",17-front end / rear end
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",18-front end / left side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",19-front end / right side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",20-rear end / left side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",21-rear end / right side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",22-right side / left side
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",23-front left / rear right quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",24-front right / rear left quarter
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",25-roof
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",26-undercarriage
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",27-whole vehicle damage
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",98-not applicable
TAS_ENTITY,DAMAGE_LOCATION,99a. Research Content,"The numeric identifier that identifies the location of damage on a vehicle, if applicable.",99-other
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",00-unknown
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",01-front end
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",02-windshield
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",03-front left corner
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",04-front right corner
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",05-rear end
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",06-rear left corner
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",07-rear right corner
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",08-left side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",09-right side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",10-left front quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",11-right front quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",12-left rear quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",13-right rear quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",14-tires
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",15-left side & top 16-right side & top
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",17-front end / rear end
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",18-front end / left side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",19-front end / right side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",20-rear end / left side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",21-rear end / right side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",22-right side / left side
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",23-front left / rear right quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",24-front right / rear left quarter
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",25-roof
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",26-undercarriage
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",27-whole vehicle damage
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",98-not applicable
TAS_ENTITY,DAMAGE_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of damage on a vehicle, if applicable.",99-other
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,00 Unknown
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,01 No Damage (None Visible)
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,02 Minor
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,03 Moderate
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,04 Severe
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,05 Demolished(Repair Impractical)
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,98 Not Applicable
TAS_ENTITY,DAMAGE_SEVERITY,99a. Research Content,A numeric code that describes the estimated level of damage as visible at the time of the crash.,99 Other
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,00 Unknown
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,01 No Damage (None Visible)
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,02 Minor
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,03 Moderate
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,04 Severe
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,05 Demolished(Repair Impractical)
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,98 Not Applicable
TAS_ENTITY,DAMAGE_SEVERITY_SHORT_DESCRIPTION,99a. Research Content,A text description that describes the estimated level of damage as visible at the time of the crash.,99 Other
TAS_ENTITY,DRIVER_LICENSE_JURISDICTION,99a. Research Content,The abbreviated description of the originating jurisdiction for a driver’s licence.,
TAS_ENTITY,DRIVER_LICENSE_JURISDICTION_SHORT_DESCRIPTION,99a. Research Content,The text description of the originating jurisdiction for a driver’s licence.,
TAS_ENTITY,DRIVER_LICENSE_NUMBER,3b. Direct Identifier External– replaced,"The driver’s licence number for the entity involved in the crash, if available.",
TAS_ENTITY,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Vehicle: 01-18 (allows room for 18 vehicles to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Pedestrian: 30-39 (allows for 9 pedestrians to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Cyclist: 20-29 (allows for 9 cyclists to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER,99a. Research Content,The classification assigned to an entity used to categorize the type of entity.,Other: 99
TAS_ENTITY,ENTITY_NUMBER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the entity type in a crash.,Vehicle: 01-18 (allows room for 18 vehicles to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the entity type in a crash.,Pedestrian: 30-39 (allows for 9 pedestrians to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the entity type in a crash.,Cyclist: 20-29 (allows for 9 cyclists to be included in one accident)
TAS_ENTITY,ENTITY_NUMBER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the entity type in a crash.,Other: 99
TAS_ENTITY,ENTITY_TYPE,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",V-Vehicle
TAS_ENTITY,ENTITY_TYPE,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",C-Cyclist
TAS_ENTITY,ENTITY_TYPE,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",P-Pedestrian
TAS_ENTITY,ENTITY_TYPE,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",O-Other
TAS_ENTITY,ENTITY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",V-Vehicle
TAS_ENTITY,ENTITY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",C-Cyclist
TAS_ENTITY,ENTITY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",P-Pedestrian
TAS_ENTITY,ENTITY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"Vehicle, pedestrian, cyclist, or ‘other road vehicle’ involved in the crash.",O-Other
TAS_ENTITY,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,F-Female
TAS_ENTITY,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,M-Male
TAS_ENTITY,GENDER,99a. Research Content,The alphabetic letter that describes gender of the entity involved in the crash.,U-Unknown
TAS_ENTITY,GENDER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the gender of the entity involved in the crash.,F-Female
TAS_ENTITY,GENDER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the gender of the entity involved in the crash.,M-Male
TAS_ENTITY,GENDER_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the gender of the entity involved in the crash.,U-Unknown
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",000-No Class
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",100-Class 1
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","160-Class 1, 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",200-Class 2
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","230-Class 2, 3"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","236-Class 2, 3 and 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","260-Class 2, 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",300-Class 3
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","360-Class 3, 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",400-Class 4
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","460-Class 4, 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",500-Class 5
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","560-Class 5, 6"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",600-Class 6
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",700-Class 7 (GLP)
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.","780-Class 7, 8 (GLP)"
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",800-Class 8 (GLP)
TAS_ENTITY,LEARNER_CLASS,99a. Research Content,"The numeric class of the B.C. learner driver’s licence number for a driver in the crash, if applicable.",LDL-Pre-GLP Learner's Licence
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",000-No Class
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",100-Class 1
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","160-Class 1, 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",200-Class 2
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","230-Class 2, 3"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","236-Class 2, 3 and 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","260-Class 2, 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",300-Class 3
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","360-Class 3, 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",400-Class 4
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","460-Class 4, 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",500-Class 5
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","560-Class 5, 6"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",600-Class 6
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",700-Class 7 (GLP)
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.","780-Class 7, 8 (GLP)"
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",800-Class 8 (GLP)
TAS_ENTITY,LEARNER_CLASS_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the B.C. class of the learner driver’s licence number for a driver in the crash, if applicable.",LDL-Pre-GLP Learner's Licence
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,000-No Class
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,100-Class 1
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"160-Class 1, 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,200-Class 2
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"230-Class 2, 3"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"236-Class 2, 3 and 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"260-Class 2, 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,300-Class 3
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"360-Class 3, 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,400-Class 4
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"460-Class 4, 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,500-Class 5
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"560-Class 5, 6"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,600-Class 6
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,700-Class 7 (GLP)
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,"780-Class 7, 8 (GLP)"
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,800-Class 8 (GLP)
TAS_ENTITY,LICENSE_CLASS,99a. Research Content,The numeric class of the driver’s licence number for a driver in the crash.,LDL-Pre-GLP Learner's Licence
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,000-No Class
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,100-Class 1
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"160-Class 1, 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,200-Class 2
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"230-Class 2, 3"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"236-Class 2, 3 and 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"260-Class 2, 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,300-Class 3
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"360-Class 3, 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,400-Class 4
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,"460-Class 4, 6"
TAS_ENTITY,LICENSE_CLASS_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the class of the driver’s licence number for a driver in the crash.,500-Class 5
